,Author,Quotes,Likes,Tags
2112,Mark  Siegel,“Camomille: Fallible men write books. God writes in sunlight and rivers and planets. Isn't the Universe a good book? I trust it above the printed kind.”,4,"['books', 'fallible', 'god', 'inspirational', 'men', 'planets', 'printed', 'rivers', 'sunlight', 'trust', 'universe', 'write']"
2113,Suzy Kassem,"“There is no such thing as fear until you allow it to enter your heart. If I told you what really happens to your soul when it is put to eternal sleep, you would not fear death; hence, you would never have fear — or fear Fear. But this is something I will share with you another day and time, in another story. We are taught to fear anything that can bring us closer to death — to keep us from taking huge leaps that involve risk. The only thing you should fear in this lifetime is not taking risks while you are living. I do not mean to go jump off a bridge. I mean, to go all out to reach your dreams, to dare to do things you typically would not do out of fear.",4,"['afterlife', 'almighty', 'ba', 'bravery', 'death', 'dream', 'dying', 'fear', 'fearless', 'god', 'heart', 'inspirational', 'ka', 'life', 'living', 'love', 'mind', 'pain', 'soul', 'spiritual', 'truth']"
2114,Sunday Adelaja,“God chose to save you for a purpose”,4,"['calling', 'choose', 'fulfillment', 'god', 'purpose', 'save']"
2115,Lailah Gifty Akita,“First knowledge is the knowledge of God.”,3,"['believe-in-god', 'christian', 'education', 'educational-philosophy', 'faith', 'god', 'inspiration', 'inspiring', 'knowledge-wisdom', 'life', 'personal-development', 'reading-scriptures', 'religion', 'seeking-fate', 'self-awareness', 'self-realilsation', 'wisdom']"
2116,Compton Gage,"“If one million of you give assent to the one thousand who participate in the murder of a child, then one million of you are a million times guilty.”",3,"['books', 'death', 'education', 'faith', 'fear', 'funny', 'god', 'happiness', 'hope', 'humor', 'inspiration', 'inspirational', 'inspirational-quotes', 'knowledge', 'life', 'life-lessons', 'love', 'motivational', 'philosophy', 'poetry', 'relationships', 'religion', 'romance', 'science', 'spirituality', 'success', 'truth', 'wisdom', 'writing']"
2117,Sunday Adelaja,"“If God is for you, nothing can stand against you”",3,"['against', 'god', 'nothing', 'stand', 'you']"
2118,Lailah Gifty Akita,"“Devotion to God, righteousness and wisdom, will keep us safe on earth.”",2,"['god', 'grace', 'humanity', 'inspiring', 'mankind', 'righteousness', 'safety', 'spiritual', 'wisdom', 'wisdom-of']"
2119,Boris Vian,"“Dieu n'est pas utilitaire. Dieu est un cadeau de fête, un don gratuit, un lingot de platine, une image artistique, une friandise légère. Dieu est en plus. Il n'est ni pour ni contre. C'est du rabiot !”",2,"['absurd', 'god']"
2120,Compton Gage,"“If one thousand of you participate in the murder of one child, then one thousand of you are a thousand times guilty.”",2,"['books', 'death', 'education', 'faith', 'fear', 'funny', 'god', 'happiness', 'hope', 'humor', 'inspiration', 'inspirational', 'inspirational-quotes', 'knowledge', 'life', 'life-lessons', 'love', 'motivational', 'philosophy', 'poetry', 'relationships', 'religion', 'romance', 'science', 'spirituality', 'success', 'truth', 'wisdom', 'writing']"
2121,Compton Gage,“No crime is a means to an end. No crime can be rationalized.”,2,"['books', 'death', 'education', 'faith', 'fear', 'funny', 'god', 'happiness', 'hope', 'humor', 'inspiration', 'inspirational', 'inspirational-quotes', 'knowledge', 'life', 'life-lessons', 'love', 'motivational', 'philosophy', 'poetry', 'relationships', 'religion', 'romance', 'science', 'spirituality', 'success', 'truth', 'wisdom', 'writing']"
2122,Israelmore Ayivor,“God’s on your side; be on God’s side!”,2,"['bible', 'food-for-thought', 'god', 'god-s-side', 'gods-will', 'grace', 'israelmore-ayivor', 'jehovah', 'love', 'the-word-of-god', 'word-of-god']"
2123,Gospel Fellowships,“God uses nobodies that will trust Him implicitly and fully.”,1,"['god', 'trust']"
2124,Max Lucado,“Once you have seen his face you will forever long to see it again.”,1,['god']
2125,Vishal Chipkar,"“Before you die, please share your love with the unknown immortal existence which is in your body and unite with the divine to live in godliness after you die....”",1,"['divine', 'god', 'heaven', 'immortality']"
2126,Vishal Chipkar,"“We are living in the falsehood due to the erroneous teachings of the society, community and the bordered nations.”",1,"['god', 'heaven', 'immortality', 'lord', 'superhuman']"
2127,Sunday Adelaja,"“We should be able to refuse enchanting proposals and opportunities, if they contradict God’s principles”",1,"['contradict', 'enchanting', 'god', 'money', 'opportunities', 'principle', 'proposals', 'prosperity', 'refuse', 'riches', 'wealth']"
2128,Sunday Adelaja,“We stand and fight for God’s truth and with the truth we will win”,1,"['fight', 'god', 'money', 'prosperity', 'riches', 'stand', 'truth', 'truth-of-life', 'wealth', 'will', 'win']"
2129,Maurice Maeterlinck,"“Our lives must be spent seeking our God, for God hides; but His artifices, once they be known, seem so simple and smiling! From that moment, the merest nothing reveals His presence, and the greatness of our life depends on so little.”",0,"['artifices', 'god', 'god-hides', 'gods-presence', 'greatness-of-life', 'seeking-god']"
2130,Alexander Solzhenitsyn,"“In our village, folks say God crumbles up the old moon into stars.”",74,"['alexander-solzhenitsyn', 'god', 'moon', 'stars']"
2131,Surgeo Bell,“It's ok to be a fool once or twice but never let it be a third time. Be smart and pretend to be a fool and at the end of the hunt make sure you're the one that has the gun.”,48,"['accomplish', 'advice', 'believe', 'blessings', 'change', 'god', 'happy', 'hustle', 'life', 'love', 'loyalty', 'making-money', 'men', 'money', 'motivational-speaker', 'never-give-up', 'outcome', 'pain', 'poor', 'real-love', 'relationships', 'respect', 'responsibility', 'richness', 'sad', 'sadness', 'strong', 'struggle', 'trust', 'woman', 'women', 'world', 'youth']"
2132,Alberto Caeiro,“And I find a happiness in the fact of accepting —,21,"['acceptance', 'clarity', 'feeling', 'god', 'happiness', 'inevitable', 'meaning', 'natural', 'nature', 'paganism', 'pantheism', 'reality', 'science', 'seeing', 'sublime', 'tranquility']"
2133,Alain de Botton,“The most boring and unproductive question one can ask of any religion is whether or not it is true.”,17,"['god', 'philosophy', 'religion', 'religions']"
2134,Alberto Caeiro,“Things don’t have significance: they only have existence.,14,"['existence', 'god', 'it-is-what-it-is', 'meaning', 'meaning-of-life', 'mysticism', 'paganism', 'pantheism', 'secrets', 'significance', 'things', 'understanding']"
2135,Alberto Caeiro,"“I pass and I stay, like the Universe.”",13,"['cosmos', 'god', 'life', 'meaning', 'paganism', 'pantheism', 'passing', 'truth', 'understanding', 'universe']"
2136,Elizabeth George,“When you cultivate a godly thought life your soul will shine and you will exhibit the presence of the Lord in you.”,12,"['bible', 'christian', 'cultivate', 'exhibit', 'god', 'godly', 'life', 'lord', 'presence', 'shine', 'soul', 'thought']"
2137,Alberto Caeiro,“Everything’s different from us. That’s why everything exists.”,10,"['beauty', 'being', 'clarity', 'existence', 'god', 'life', 'love', 'meaning', 'paganism', 'pantheism', 'reality', 'seeing', 'truth', 'universe']"
2138,Umar Ibn Muhammed Al-Nefzawi,"“He who called her so called her by her true name, for she is the full moon of full moons, afore God!”",8,"['god', 'her', 'moon']"
2139,Alberto Caeiro,“What does this think about that?,7,"['beauty', 'cosmos', 'god', 'living', 'meaning-of-life', 'nature', 'paganism', 'pantheism', 'seeing', 'simplicity', 'thinking', 'tranquility']"
2140,Álvaro de Campos,"“When I’m depressed, I read Caeiro — he’s my fresh air. I become very calm, content, faithful — yes, I find faith in God, and in the soul’s transcendent living smallness, after reading the poems by that ungodly anti-humanist who goes unsurpassed on earth.”",7,"['alberto-caeiro', 'anti-humanist', 'beauty', 'calm', 'contentment', 'depression', 'eart', 'faithfulness', 'fresh-air', 'god', 'life', 'meaning', 'paganism', 'pantheism', 'poetry', 'reading', 'smallness', 'soul', 'transendence', 'ungodly', 'universe']"
2141,Alberto Caeiro,"“If I die very young, hear this:",6,"['existence', 'explanation', 'god', 'happiness', 'life', 'meaning', 'nature', 'paganism', 'pantheism', 'tranquility']"
2142,Israelmore Ayivor,"“Clearly outline your plans, acknowledge God and he will direct them for you. If you can have it planned, you can achieve it; if you have it planned big, you will achieve it big. Make your choice!”",6,"['achieve', 'acknowledge', 'big', 'choice', 'choose', 'clear', 'direct', 'food-for-thought', 'god', 'god-will-make-a-way', 'israelmore-ayivor', 'make-a-list', 'outline', 'planning', 'plans', 'preparation']"
2143,Angela Mayah Solstice,“Your power is in your story and all the wisdom it has brought you.”,5,"['courage', 'courage-to-be-oneself', 'god', 'gods-grace', 'inspirational', 'love']"
2144,Amy Rachel Peterson,"“Our Scripture awakened that most glorious of things, the spontaneous love our Lord so desires His children to bear Him, for it is what He bears them.”",3,"['god', 'holy-spirit', 'love', 'scripture', 'spontaneity']"
2145,Alberto Caeiro,“A kid thinking about fairy tales and believing in fairy tales,3,"['being', 'clarity', 'existence', 'feeling', 'god', 'gods', 'it-is-what-it-is', 'meaning', 'paganism', 'pantheism', 'reality', 'seeing']"
2146,Israelmore Ayivor,"“Fame is not the reason why brands are created and erected. Be diligent, focused and chain unceasing prayers to God who will continue giving you cheers.”",3,"['blessings', 'branding', 'brands', 'chain', 'cheer', 'cheers', 'concentrate', 'diligence', 'diligent', 'fame', 'focused', 'food-for-thought', 'god', 'grace', 'israelmore-ayivor', 'mercy', 'name', 'personal-branding', 'pray-without-ceasing', 'prayers', 'reason']"
2147,Jim George,“Spiritual joy is what you experience when you choose to give thanks to God no matter what happens—even when things go wrong.”,3,"['blessed', 'choose', 'christian', 'experience', 'faith', 'god', 'joy', 'spiritual', 'thankfulness', 'wrong']"
2148,Vivian Amis,"“Knowing the Truth is not based on knowledge, but on being ""it"".”",3,"['awakening', 'awareness', 'christ', 'consciousness', 'enlightenment', 'free', 'god', 'oneness', 'self', 'truth']"
2149,Vivian Amis,"“Know your real Self, beyond who you think you are.”",3,"['awareness', 'bliss', 'god', 'oneness', 'self', 'thinking', 'thought']"
2150,Vivian Amis,"“What is life to Spirit, is death to the ego.”",3,"['consciousness', 'death', 'ego', 'enlightenment', 'god', 'kingdom', 'life', 'light', 'self', 'spiritual', 'within']"
2151,Jim George,“The opportunity to do what is right is available at all times.”,3,"['christian', 'decisions', 'god', 'godly-men', 'jim-george', 'opportunity']"
2152,Lailah Gifty Akita,“Never be afraid to travel on a new path.”,3,"['afraid-of-failure', 'afraid-to-love', 'christian-life', 'christian-quotes', 'courage-in-life', 'courage-quotes', 'fighting-spirit', 'god', 'inspirational-quotes', 'journey-of-life', 'journey-quotes', 'life-quotes', 'paths', 'purpose-driven-life', 'religion-and-philosophy', 'religion-quotes', 'religious-faith', 'self-help-quotes', 'spiritual-quotes', 'time-travel', 'travel-quotes', 'travel-writing', 'wise-words']"
2153,Alberto Caeiro,"“Praise be to God I’m not good,",2,"['beauty', 'being', 'existence', 'god', 'it-is-what-it-is', 'knowledge', 'meaning-of-life', 'nature', 'paganism', 'pantheism', 'simplicity', 'tranquility']"
2154,Alberto Caeiro,“Between what i see in a field and what I see in another field,2,"['body', 'clarity', 'cosmos', 'desire', 'god', 'hope', 'it-is-what-it-is', 'life', 'muscle', 'nature', 'paganism', 'pantheism', 'seeing', 'truth']"
2155,Alberto Caeiro,"“I was born subject like others to errors and defects,",2,"['acceptance', 'beauty', 'god', 'gods', 'intellect', 'it-is-what-it-is', 'life', 'love', 'meaning', 'nature', 'paganism', 'pantheism', 'tranquility', 'truth', 'understanding', 'world']"
2156,Lailah Gifty Akita,“The Lord is God.,2,"['belief-quotes', 'believers', 'christian-life', 'christianity-faith', 'daily-inspirational-quotes', 'faith-quotes', 'god', 'inspirational-quotes', 'inspiring-quotes-on-life', 'inspiring-thoughts', 'motivational-quotes', 'religion', 'religion-and-philosophy', 'religious-faith', 'self-motivation-quotes', 'uplifting-quotes', 'wise-words']"
2157,David Jeremiah,"“It is God’s omnipotence, His consuming holiness, and His right to judge that make Him worthy to be feared.”",1,"['christianity', 'fear', 'god', 'holy']"
2158,Enock Maregesi,"“Palestina ni nchi ya Waisraeli waliyopewa na Mungu wa Yakobo. Hata hivyo, hawakutimiza masharti. Mungu aliwaagiza kuua kila mtu katika nchi ya Kaanani na miji yake yote. Waisraeli, wakiongozwa na Yoshua, waliua watu wengi katika nchi ya Kaanani. Hawakuua kila mtu katika miji ya Ashdodi, Gathi na Ukanda wa Gaza kama walivyoagizwa. Mungu alimwambia Ibrahimu kuwa angempa yeye na uzao wake nchi ya Kaanani kuwa milki yao ya milele, na kuwa Yeye ndiye angekuwa Mungu wao daima. Vita ya Israeli na Palestina itamalizwa na Mungu. Itamalizwa na hekima.”",1,"['abraham', 'ashdodi', 'canaan', 'conditions', 'forever', 'gath', 'gathi', 'gaza-strip', 'generation', 'god', 'hekima', 'ibrahimu', 'israelites', 'jacob', 'kaanani', 'kingdom', 'masharti', 'milele', 'milki', 'mtu', 'mungu', 'palestina', 'palestine', 'people', 'person', 'ukanda-wa-gaza', 'uzao', 'vita', 'waisraeli', 'war', 'watu', 'wisdom', 'yakobo', 'yoshua']"
2159,Craig Groeschel,"“But God does give us responsibility, and it takes biblical faith to do those things in dependence on God.”",1,"['biblical', 'dependence', 'faith', 'god', 'responsibility']"
2160,Esther Earl,"“One day I realized, without God, nothing matters. So, I asked Him into my heart.”",52,"['god', 'love', 'religion']"
2161,Israelmore Ayivor,"“When you are posessed by evil spirits, it is crafty manipulations that you follow; but when you are posessed by the Holy Spirit of God, it is wise discretions you pursue!”",45,"['believe-in-jesus', 'believe-in-the-holy-spirit', 'bible', 'christ', 'christian', 'craft', 'crafty', 'deceit', 'deceitful', 'deceive', 'deception', 'decisions', 'devil', 'discretion', 'discretions', 'evangelism', 'evil', 'evil-spirit', 'follow', 'food-for-thought', 'god', 'holy-spirit', 'israelmore-ayivor', 'jesus', 'jesus-christ', 'jesus-conquer-the-devil', 'liar', 'lie', 'lied', 'lies', 'manipulate', 'manipulations', 'message-of-god', 'posess', 'possess', 'preach', 'preaching', 'pursue', 'satan', 'satanic', 'satanic-influence', 'sermon', 'spirit', 'the-devil-is-a-liar', 'the-life', 'the-truth', 'the-way', 'the-way-the-truth-and-the-life', 'to-kil-to-steal-and-to-destroy', 'wisdom', 'wise', 'wordliness', 'worship']"
2162,Thomas à Kempis,"“It is good for us to have trials and troubles at times, for they often remind us that we are on probation and ought not to hope in any worldly thing. It is good for us sometimes to suffer contradiction, to be misjudged by men even though we do well and mean well. These things help us to be humble and shield us from vainglory. When to all outward appearances men give us no credit, when they do not think well of us, then we are more inclined to seek God Who sees our hearts. Therefore, a man ought to root himself so firmly in God that he will not need the consolations of men.”",36,"['affliction', 'consolation', 'evil', 'god', 'meditation', 'prayer', 'reputation', 'suffering', 'trials']"
2163,Angela N. Blount,"“Have you ever tried thinking of God as a person instead of an all-powerful vending machine that never gives you the right amount of change? He has feelings too, you know.”",18,"['faith', 'god', 'perspective']"
2164,Oliver Gaspirtz,"“I believe, if there is some sort of higher power, the universe is it. Whenever religious people ask me where the universe came from, I tell them that it has always been here, and was never created. The Big Bang theory is based on the fact that the universe is expanding right now. And if you rewind the tape, the universe appears to be shrinking. If you rewind the tape far enough, eventually the universe must be just one singular point. Or so the theory goes. But what if the universe has not always been expanding? What if it's pulsating, and one pulse takes trillions of years, and right now the universe is inhaling, and before that, trillions of years ago, it was exhaling?”",18,"['creation', 'creationism', 'exhale', 'exhaling', 'gaia', 'galaxy', 'god', 'infinity', 'inhale', 'inhaling', 'milky-way', 'pulsating', 'time-and-space', 'universe']"
2165,Israelmore Ayivor,"“He who has the audacity to stop you from dreaming is he who had given you the imaginations to think, but not those who watch you as you explore the dreams!”",13,"['audacity', 'big-dreams', 'creator', 'dream', 'dream-big', 'dreaming', 'dreams', 'explore', 'food-for-thought', 'god', 'imagination', 'imaginations', 'israelmore-ayivor', 'jehovah', 'live-life-so-well', 'spectators', 'success', 'think', 'thought', 'thoughts']"
2166,The Prolific Penman,“If you can change the way you think in time you will notice a change in your heart and also a change in your life and the way you see things.”,12,"['advice', 'art', 'coping', 'god', 'inspiration', 'literature', 'love', 'poetry', 'religion-and-spirituality', 'romance', 'romantic', 'self-help', 'self-love', 'spiritual', 'spiritual-personalities']"
2167,Israelmore Ayivor,"“The world is a busy place filled with many busy businesses, both the Godly and the ungodly. It means before you go on to accept any activity or event that comes into the world, you must weigh its Values, examine the Virtues, listen to Views and then you give your Verdict. Satan is not wise; he is just crafty!”",12,"['action', 'activity', 'business', 'busy-body', 'buy', 'carnality', 'christ', 'craft', 'craftiness', 'crafty', 'examine', 'food-for-thought', 'god', 'god-loves-you', 'god-s-work', 'godly', 'israelmore-ayivor', 'jesus', 'jesus-christ', 'listen', 'satan', 'satanic', 'trickish', 'ungodly', 'value', 'verdict', 'views', 'virtue', 'weigh', 'wise', 'world', 'worldiness']"
2168,Oliver Gaspirtz,"“Although I'm an atheist, I try not to crap all over people's belief in God. It may be nothing more than a placebo, a fairy tale that gives the hopeless hope, but sometimes a little hope is all people need to get through the day. Imagine a unit of soldiers under heavy enemy fire. They are told by their superiors to hold their position, even in the face of overwhelming fire power. The soldiers are being told that reinforcements are on the way, and that thought alone gives them the hope and courage to continue fighting, even if ultimately the reinforcements never arrive. I think some people simply need to believe that God is sending them reinforcements, to get through another day.”",10,"['against-all-odds', 'atheism', 'belief', 'belief-in-god', 'belief-in-self', 'courage', 'courage-under-fire', 'faith', 'faith-in-god', 'fighting', 'god', 'hope', 'hopeless', 'hopelessness', 'placebo', 'religion', 'soldier', 'soldiers', 'under-fire', 'war']"
2169,The Prolific Penman,“If you can't focus then how do you expect to make your dreams come true?”,9,"['advice', 'art', 'coping', 'god', 'inspiration', 'literature', 'love', 'poetry', 'religion-and-spirituality', 'romance', 'romantic', 'self-help', 'self-love', 'spiritual', 'spiritual-personalities']"
2170,Richelle E. Goodrich,“Pray each morning and each night.,9,"['ask', 'faith', 'god', 'hope', 'pray', 'prayer', 'richelle', 'richelle-e-goodrich', 'richelle-goodrich']"
2171,Richard Paul Evans,“Believe. Believe in your destiny and the star from which it shines. Believe you have been sent from God as an arrow shot from His own bow.,7,"['believe', 'god', 'inspirational']"
2172,The Prolific Penman,“Prayer is an insurance policy that you can never lapse on.”,7,"['advice', 'art', 'coping', 'god', 'inspiration', 'literature', 'love', 'poetry', 'prayer', 'relationship', 'religion-and-spirituality', 'romance', 'romantic', 'self-help', 'self-love', 'spiritual', 'spiritual-personalities', 'uncategorized', 'women-tagged-christianity']"
2173,William Faulkner,"“I am the chosen of the Lord, for who He loveth, so doeth He chastiseth. But I be durn if He dont take some curious ways to show it, seems like.”",6,"['faith', 'god', 'suffering']"
2174,Jim George,"“As your heart goes, so goes your family! If your heart isn't right, no child raising system, rules, or gimmicks will ever work. As your heart goes, so goes your parenting!”",6,"['child', 'christian', 'family', 'god', 'heart', 'inspiration', 'love', 'man', 'men', 'parent', 'right', 'rules', 'system']"
2175,Todd Stocker,"“Even in hardship, God’s goodness prevails.”",6,"['god', 'goodness', 'grace', 'hardship', 'motivation', 'struggle', 'trial']"
2176,Mary E. DeMuth,"“Growth comes from God, to those with surrendered, yielded hearts.”",5,"['god', 'growth', 'hearts', 'religion', 'surrender', 'wisdom']"
2177,Israelmore Ayivor,"“Leave fears aside, clean tears away! Tell God ""here I am, use me!"" and he'll give you the assignments that will make your life a fulfilled one. Now dress up to work!”",5,"['aside', 'assignment', 'away', 'clean', 'clean-the-tears', 'dress-up', 'duty', 'fear', 'food-for-thought', 'fulfill', 'go-to-work', 'god', 'here-i-am', 'israelmore-ayivor', 'leave', 'life', 'potentials', 'tears', 'use-me', 'use-me-lord', 'wipe-the-tears', 'work']"
2178,Amaka Imani Nkosazana,"“Despite what you think you know, sometimes your plans may be interrupted. Because you were designed for a purpose. You are on a mission to achieve greatness. No matter what obstacles lie in your path, you will reach your destination. Remember God's grace is sufficient.”",4,"['destination', 'faith', 'god', 'grace', 'inspiration', 'life', 'love', 'mission', 'plan', 'purpose']"
2179,Alberto Caeiro,"“All the evil in the world comes from us bothering with each other,",4,"['beauty', 'cosmos', 'god', 'love', 'meaning', 'meaning-of-life', 'nature', 'paganism', 'pantheism', 'peace', 'simplicity', 'truth']"
2180,William Faulkner,"“I reckon if there’s ere a man or woman anywhere that He could turn it all over to and go away with His mind at rest, it would be Cora. And I reckon she would make a few changes, no matter how He was running it. And I reckon they would be for man’s good. Leastways, we would have to like them. Leastways, we might as well go on and make like we did.”",3,"['god', 'good', 'life']"
2181,Gian Kumar,"“God is but a supernatural spirit. He resides dormant in you, until you awaken to liberate yourself from this ignorance that you are body and mind.”",2,"['god', 'supernatural']"
2182,Richard Allestree,“That very breath wherewith they utter their complaints is a blessing and a fundamental one too for if God would withdraw that they were incapable of whatsoever else either have or desire.”,2,"['contentment', 'god', 'gratitude']"
2183,Andrew Galasetti,"“They cried. Yes, yes, they cried. Cried more tears than the Mississippi could hold, but those tears never washed away their faith…”",2,"['crying', 'faith', 'god', 'mississippi', 'tears']"
2184,Mehmet Murat ildan,"“He who challenges the God in his dying bed is indisputably the most courageous man, but not the cleverest one!”",1,['god']
2185,Mehmet Murat ildan,"“Our spiritual history is the history of God-ventriloquists! The truth is that the voice of God is the voice of cunning Man, the ventriloquist's voice!”",1,['god']
2186,Lucien LaCroix,"“And we ask ourselves, if there is a God, how can this happen? Better to ask, if there is a God... must it be sane?”",1,"['forever', 'god', 'knight']"
2187,Johnny Worthen,"“The perplexity, the potential— God’s own crucible was not for angels.”",1,"['angels', 'crucible', 'demons', 'god', 'magick', 'occult']"
2188,Oliver Gaspirtz,"“Free will? Either you follow the word of God, or you'll be punished with eternal hellfire. That's the same kind of ""choice"" an abuse boyfriend gives you: 'Either you do exactly what I say, or I'll beat the shit out of you.”",1,"['abuse', 'boyfriends', 'free-will', 'god', 'philosophy', 'religion']"
2189,Aleksandar Hemon,“So you are Catholic? Didn't know that.,1,"['atheism', 'atheist', 'god', 'religion']"
2190,Abraham Lincoln,"“I don't like to hear cut and dried sermons. No—when I hear a man preach, I like to see him act as if he were fighting bees.”",43,"['bees', 'chapel', 'church', 'god', 'preacher', 'preaching', 'religion', 'sermon', 'sermons']"
2191,Dejan Stojanovic,“God is a cloud from which rain fell.”,29,"['cloud', 'clouds', 'dejan-stojanovic', 'god', 'literature', 'literature-quotes', 'philosophy', 'poetry', 'poetry-quotes', 'poets', 'quotes', 'rain', 'the-sun-watches-the-sun']"
2192,Dejan Stojanovic,“Devil and God – two sides of the same face.”,22,"['dejan-stojanovic', 'devil', 'face', 'faces', 'god', 'literature', 'literature-quotes', 'poetry', 'poetry-quotes', 'quotes', 'quotes-to-live-by', 'sides', 'the-creator', 'thoughts', 'wisdom']"
2193,John Piper,“The only people who soul can truly magnify the Lord are...people who acknowledge their lowly estate and are overwhelmed by the condescension of the magnificent God.”,12,"['advent', 'christian', 'god', 'mary']"
2194,Karen Armstrong,"“Yet a personal God can become a grave liability. He can be a mere idol carved in our own image, a projection of our limited needs. fears and desires. We can assume that he loves what we love and hates what we hate, endorsing our prejudices instead of compelling us to transcend them.”",12,['god']
2195,Dejan Stojanovic,"“Cosmos is God, who whispered the syllable of life.”",8,"['cosmos', 'dejan-stojanovic', 'god', 'life', 'literature', 'literature-in-translation', 'literature-quotes', 'philosophy', 'poetry', 'poetry-quotes', 'poets', 'quotes', 'syllable', 'syllables', 'the-sun-watches-the-sun', 'thoughts', 'whispering']"
2196,Elizabeth Gilbert,"“Culturally, though not theologically, I’m a Christian. I was born a Protestant of the white Anglo-Saxon persuasion. And while I do love that great teacher of peace who was called Jesus, and while I do reserve the right to ask myself in certain trying situations what indeed He would do, I can’t swallow that one fixed rule of Christianity insisting that Christ is the only path to God. Strictly speaking, then, I cannot call myself a Christian. Most of the Christians I know accept my feelings on this with grace and open-mindedness. Then again, most of the Christians I know don’t speak very strictly. To those who do speak (and think) strictly, all I can do here is offer my regrets for any hurt feelings and now excuse myself from their business.",8,"['god', 'religion']"
2197,Stefne Miller,"“My ACTIONS should draw people to the God I serve, not my SALES PITCH. If people want what I have, they'll ask me how to get it. If not, that's their business.”",8,"['actions', 'christian', 'god', 'inspirational', 'missionary']"
2198,Dejan Stojanovic,“God is busy and has no time for you.”,7,"['busy', 'dejan-stojanovic', 'god', 'literature', 'literature-quotes', 'philosophy', 'poetry', 'poetry-quotes', 'poets', 'quotes', 'the-sun-watches-the-sun', 'time']"
2199,Stefne Miller,“I don't think there's anything wrong with borrowing someone else's faith to get you through until you get enough on your own.”,7,"['borrowing', 'christian', 'faith', 'god']"
2200,Chimnese Davids,“Words are God’s gift to mend a broken soul.”,6,"['god', 'healed', 'self']"
2201,J.E.B. Spredemann,"“He realized he needed strength, sustenance that couldn’t come from bread alone. He desperately needed God.”",6,"['desperation', 'god', 'strength', 'sustenance', 'weakness']"
2202,Raquel Cepeda,"“Come to think of it, maybe God is a He after all, because only a cruel force would create something this beautiful and make it inaccessible to most people.”",5,"['beauty', 'god', 'morocco', 'sahara', 'sahara-desert', 'spiritual', 'spirituality', 'travel', 'traveler', 'traveling']"
2203,helen keller,"“Truly I have looked into the very heart of darkness, and refused to yield to its paralyzing influence, but in spirit I am one of those who walk the morning. What if all dark, discouraging moods of the human mind come across my way as thick as the dry leaves of autumn? Other feet have traveled that road before me, and I know the desert leads to god as surely as the green, refreshing fields, and orchards.”",5,"['god', 'hope', 'optimism']"
2204,Mark Galli,"“To paraphrase Paul, God often uses the cheesy to confound the sophisticated. He regularly honors those who are confused about his leading as if they have nailed it.”",5,"['calling', 'god', 'weakness']"
2205,Matt Chandler,"“We are supernaturalists first, not naturalists. The only reason we feel compelled to accommodate science is that science says we ought to. But it is science that should accommodate revelation. Revelation has been around much longer.”",4,"['god', 'science']"
2206,Olivia Sinaga,"“What we really need is only a heart of surrender & always trust what God has plan for our life. So we do our best, God shall take the rest. That's what I called FAITH.”",4,"['faith', 'fight-more', 'god', 'hope', 'surrender-to-god', 'trust']"
2207,Judah Smith,“Sometimes God takes your life for some crazy twists and turns.”,4,['god']
2208,Judah Smith,“We need to abandon our scale and adopt God's because our misguided labels keep us from the right kind of interaction with people.”,4,"['god', 'label']"
2209,Mark Galli,"“As is typical of this God [of Israel], he calls his people into freedom in the most unlikely place.”",4,"['calling', 'freedom', 'god']"
2210,Vicki Lane,“Prayer ain't weakened by distance.”,3,"['christianity', 'god', 'prayer', 'religion']"
2211,Dejan Stojanovic,“New Rome will be destroyed,2,"['attacks', 'circling', 'dejan-stojanovic', 'god', 'literature', 'literature-quotes', 'new-rome', 'poetry', 'poetry-quotes', 'quotes', 'quotes-to-live-by', 'rome', 'silence', 'thoughts', 'vandals', 'wisdom']"
2212,Will Schwalbe,"“One of Mom's favorite passages from Gilead was: ""This is an important thing, which I have told many people, and which my father told me, and which his father told him. When you encounter another person, when you have dealings with anyone at all, it is as if a question is being put to you. So you must think, what is the Lord asking of me in this moment, in this situation?”",2,"['god', 'question']"
2213,Frank C. Laubach,“I have done nothing but open windows-God has done all the rest.”,2,"['acheivement', 'god']"
2214,Dejan Stojanovic,“The world is God's salvation.”,1,"['dejan-stojanovic', 'god', 'god-and-salvation', 'literature', 'philosophy', 'poetry', 'poets', 'quotes', 'salvation', 'the-sun-watches-the-sun', 'thoughts', 'world']"
2215,Dejan Stojanovic,"“When following God, Zero we never find.”",1,"['dejan-stojanovic', 'following', 'god', 'literature', 'literature-quotes', 'philosophy', 'poetry', 'poetry-quotes', 'poets', 'quotes', 'the-sun-watches-the-sun', 'zero']"
2216,Criss Jami,“A steampunk nation,1,"['art', 'artificial', 'artist', 'creation', 'fantasy', 'fiction', 'god', 'heart', 'imagination', 'lyrics', 'poetry', 'songwriting', 'steampunk', 'urban']"
2217,Mehmet Murat ildan,“God generously helps to those who try to do their best without asking God’s help!”,1,['god']
2218,Mehmet Murat ildan,"“The world will be brighter and wiser without religions, but it will surely be darker and more hopeless without God!”",1,['god']
2219,Mark Galli,"“As Wade Clark Roof noted in his study, ""the 'weightlessness' of contemporary belief in God is a reality...for religious liberals and many evangelicals.”",1,"['american-culture', 'evangelicalism', 'god', 'liberalism']"
